"key","fare_amount"
"2014-06-14 13:39:00.00000029",6.02468538284302
"2014-06-14 13:39:00.000000177",5.79766130447388
"2014-06-14 13:39:00.000000192",6.77643156051636
"2014-06-14 13:39:00.000000181",6.27113723754883
"2014-06-14 13:39:00.000000120",11.71484375
"2014-06-14 13:39:00.0000008",5.99221897125244
"2014-06-14 13:39:00.000000103",6.27929592132568
"2014-06-14 13:39:00.00000049",19.2954216003418
"2014-06-14 13:39:00.000000108",6.90654420852661
"2014-06-14 13:39:00.00000072",5.61390161514282
"2014-06-14 13:39:00.000000182",12.362208366394
"2014-06-14 13:39:00.00000061",6.09184074401855
"2014-06-14 13:39:00.00000093",10.8599472045898
"2014-06-14 13:39:00.000000170",14.4355821609497
"2014-06-14 13:39:00.000000147",56.068733215332
"2014-06-14 13:39:00.000000140",5.62246465682983
"2014-06-14 13:39:00.000000159",5.04798030853271
"2014-06-14 13:39:00.00000012",5.63098335266113
"2014-06-14 13:39:00.00000025",6.5936222076416
"2014-06-14 13:39:00.000000156",6.24304246902466
"2014-06-14 13:39:00.000000152",8.47432994842529
"2014-06-14 13:39:00.000000129",11.4402236938477
"2014-06-14 13:39:00.000000119",17.9786987304688
"2014-06-14 13:39:00.000000118",5.76669454574585
"2014-06-14 13:39:00.00000076",5.97026872634888
"2014-06-14 13:39:00.000000135",7.59065246582031
"2014-06-14 13:39:00.00000023",22.840970993042
"2014-06-14 13:39:00.00000082",11.3537635803223
"2014-06-14 13:39:00.000000125",12.8666954040527
"2014-06-14 13:39:00.00000075",11.217170715332
"2014-06-14 13:39:00.000000124",7.46219825744629
"2014-06-14 13:39:00.000000172",6.02805948257446
"2014-06-14 13:39:00.00000024",15.9400930404663
"2014-06-14 13:39:00.000000169",15.0029964447021
"2014-06-14 13:39:00.00000052",11.6173639297485
"2014-06-14 13:39:00.000000161",14.1557397842407
"2014-06-14 13:39:00.00000038",7.96193361282349
"2014-06-14 13:39:00.00000035",12.0189952850342
"2014-06-14 13:39:00.00000053",13.571249961853
"2014-06-14 13:39:00.000000183",6.60463953018188
"2014-06-14 13:39:00.000000131",56.2505531311035
"2014-06-14 13:39:00.000000180",8.26361083984375
"2014-06-14 13:39:00.000000130",7.37485694885254
"2014-06-14 13:39:00.00000032",6.41537189483643
"2014-06-14 13:39:00.000000148",12.6454200744629
"2014-06-14 13:39:00.0000007",11.2279844284058
"2014-06-14 13:39:00.00000095",11.1785383224487
"2014-06-14 13:39:00.000000144",36.4139938354492
"2014-06-14 13:39:00.000000141",37.4888725280762
"2014-06-14 13:39:00.000000162",22.2610149383545
"2014-06-14 13:39:00.00000018",12.8553142547607
"2014-06-14 13:39:00.00000054",9.89771461486816
"2014-06-14 13:39:00.00000040",5.68691968917847
"2014-06-14 13:39:00.00000096",7.15462875366211
"2014-06-14 13:39:00.00000055",30.4856300354004
"2014-06-14 13:39:00.000000109",9.70912837982178
"2014-06-14 13:39:00.000000151",9.34946060180664
"2014-06-14 13:39:00.00000016",11.2257356643677
"2014-06-14 13:39:00.00000062",12.091254234314
"2014-06-14 13:39:00.000000191",11.6278848648071
"2014-06-14 13:39:00.00000034",10.7204751968384
"2014-06-14 13:39:00.000000160",7.72698640823364
"2014-06-14 13:39:00.00000013",5.95710563659668
"2014-06-14 13:39:00.000000188",6.00369691848755
"2014-06-14 13:39:00.00000086",8.2952709197998
"2014-06-14 13:39:00.000000185",11.986011505127
"2014-06-14 13:39:00.00000074",8.46069431304932
"2014-06-14 13:39:00.00000022",21.8572692871094
"2014-06-14 13:39:00.00000036",5.9929461479187
"2014-06-14 13:39:00.000000126",5.24553680419922
"2014-06-14 13:39:00.000000190",7.05326700210571
"2014-06-14 13:39:00.00000042",7.12417888641357
"2014-06-14 13:39:00.000000178",8.92094802856445
"2014-06-14 13:39:00.000000163",5.33159494400024
"2014-06-14 13:39:00.00000020",14.2755994796753
"2014-06-14 13:39:00.00000098",5.79143667221069
"2014-06-14 13:39:00.000000114",36.480541229248
"2014-06-14 13:39:00.00000045",9.88325119018555
"2014-06-14 13:39:00.00000094",5.57656669616699
"2014-06-14 13:39:00.000000146",12.1988153457642
"2014-06-14 13:39:00.00000033",9.28265380859375
"2014-06-14 13:39:00.000000143",6.36426401138306
"2014-06-14 13:39:00.000000107",6.83988571166992
"2014-06-14 13:39:00.00000048",10.237603187561
"2014-06-14 13:39:00.00000043",14.1395978927612
"2014-06-14 13:39:00.000000123",9.31617164611816
"2014-06-14 13:39:00.000000134",8.70166492462158
"2014-06-14 13:39:00.000000142",6.30011796951294
"2014-06-14 13:39:00.000000122",11.9083728790283
"2014-06-14 13:39:00.000000176",11.888313293457
"2011-12-12 09:42:12.0000004",6.30255079269409
"2011-12-12 09:42:12.0000002",5.31109619140625
"2011-12-12 09:42:12.0000001",10.6001758575439
"2011-12-12 09:42:12.0000003",6.81581735610962
"2011-12-12 09:42:12.0000005",6.92928314208984
"2013-06-27 00:20:40.0000001",18.0048789978027
"2013-06-27 00:20:40.0000003",11.3250646591187
"2009-02-20 13:34:16.0000001",7.52571868896484
"2009-02-20 13:34:16.0000002",10.3199243545532
"2009-02-20 13:34:16.0000003",6.48896598815918
"2010-08-22 21:14:08.0000001",24.7230110168457
"2010-08-22 21:14:08.0000005",13.711932182312
"2010-08-22 21:14:08.0000003",4.79220533370972
"2010-08-22 21:14:08.0000002",8.16607856750488
"2012-08-06 08:58:08.0000002",4.80361413955688
"2012-08-06 08:58:08.0000001",14.5026712417603
"2013-11-04 08:34:12.0000003",6.72523021697998
"2013-11-04 08:34:12.0000001",11.4559230804443
"2013-11-04 08:34:12.0000002",11.4319839477539
"2011-06-24 20:34:48.0000002",6.8650164604187
"2011-06-24 20:34:48.0000001",16.3935317993164
"2011-03-28 20:38:36.0000003",5.92858695983887
"2011-03-28 20:38:36.0000004",4.57981777191162
"2011-03-28 20:38:36.0000002",7.74882888793945
"2011-08-14 20:36:28.0000004",6.52426099777222
"2011-08-14 20:36:28.0000001",6.4930477142334
"2011-08-14 20:36:28.0000003",23.5894718170166
"2011-08-14 20:36:28.0000002",7.45057249069214
"2015-02-21 15:52:44.0000004",18.9101409912109
"2015-02-21 15:52:44.0000003",9.73870944976807
"2015-02-21 15:52:44.0000002",16.0918426513672
"2015-02-21 15:52:44.0000001",9.79026889801025
"2013-01-29 11:29:52.0000001",9.42178440093994
"2014-09-12 19:03:48.0000001",9.88959407806396
"2013-11-09 18:52:40.0000004",9.93189811706543
"2013-11-09 18:52:40.0000002",12.7342290878296
"2013-04-25 16:10:04.0000001",58.4903450012207
"2013-04-25 16:10:04.0000002",8.41699409484863
"2013-09-07 14:37:52.0000001",9.28911018371582
"2013-09-07 14:37:52.0000002",10.3569049835205
"2013-09-07 14:37:52.0000003",5.69884729385376
"2011-05-21 13:16:20.0000004",4.89007759094238
"2011-05-21 13:16:20.0000001",6.1914381980896
"2011-05-21 13:16:20.0000003",9.56333160400391
"2011-11-25 16:36:24.0000002",6.53181552886963
"2011-11-25 16:36:24.0000001",10.5951404571533
"2015-01-31 20:54:04.0000001",5.67218732833862
"2010-11-01 23:31:28.0000002",7.35806512832642
"2010-11-01 23:31:28.0000001",8.59037494659424
"2010-11-01 23:31:28.0000003",9.794020652771
"2011-03-24 15:57:04.0000003",4.67675876617432
"2011-03-24 15:57:04.0000001",7.36787176132202
"2010-05-10 10:37:04.0000005",6.18004703521729
"2010-05-10 10:37:04.0000002",5.3881688117981
"2010-05-10 10:37:04.0000003",9.02709484100342
"2010-05-10 10:37:04.0000006",7.55174827575684
"2012-06-09 16:53:44.0000002",8.28718376159668
"2012-08-22 22:39:20.0000003",20.4144687652588
"2012-08-22 22:39:20.0000001",5.45895051956177
"2012-12-23 02:29:16.0000001",16.9580669403076
"2012-06-30 15:55:12.0000004",15.0908784866333
"2012-06-30 15:55:12.0000002",9.10684108734131
"2012-06-30 15:55:12.0000003",11.1967725753784
"2012-06-30 15:55:12.0000001",5.35539579391479
"2011-10-02 23:36:00.00000056",10.5977821350098
"2011-10-02 23:36:00.00000086",14.4825944900513
"2011-10-02 23:36:00.00000081",13.1941728591919
"2011-10-02 23:36:00.0000009",4.86978816986084
"2011-10-02 23:36:00.00000041",11.5712766647339
"2011-10-02 23:36:00.00000091",4.75720834732056
"2011-10-02 23:36:00.0000008",13.7600727081299
"2011-10-02 23:36:00.00000015",25.0204753875732
"2011-10-02 23:36:00.00000014",10.7700061798096
"2011-10-02 23:36:00.00000047",7.55283451080322
"2011-10-02 23:36:00.00000076",7.28628253936768
"2011-10-02 23:36:00.00000011",7.21774864196777
"2011-10-02 23:36:00.00000075",5.38548231124878
"2011-10-02 23:36:00.00000035",6.48566007614136
"2011-10-02 23:36:00.00000099",5.52106904983521
"2011-10-02 23:36:00.00000062",7.94340848922729
"2011-10-02 23:36:00.00000085",7.99301290512085
"2011-10-02 23:36:00.00000043",16.4836158752441
"2011-10-02 23:36:00.00000071",11.4420804977417
"2011-10-02 23:36:00.00000023",6.33421945571899
"2011-10-02 23:36:00.00000092",5.72934150695801
"2011-10-02 23:36:00.00000037",10.5293836593628
"2011-10-02 23:36:00.00000083",9.50532627105713
"2011-10-02 23:36:00.00000054",11.8919687271118
"2011-10-02 23:36:00.00000073",8.61592769622803
"2011-10-02 23:36:00.0000005",7.70238161087036
"2011-10-02 23:36:00.00000095",5.71345281600952
"2011-10-02 23:36:00.00000088",6.49675035476685
"2011-10-02 23:36:00.00000030",8.12073421478271
"2011-10-02 23:36:00.0000007",13.820629119873
"2011-10-02 23:36:00.00000013",9.04046154022217
"2011-10-02 23:36:00.00000065",23.6045188903809
"2011-10-02 23:36:00.00000089",48.0887222290039
"2011-10-02 23:36:00.00000096",7.74918842315674
"2011-10-02 23:36:00.00000039",9.45045566558838
"2011-10-02 23:36:00.00000038",23.4446640014648
"2011-10-02 23:36:00.00000067",18.5673522949219
"2011-10-02 23:36:00.00000077",10.5897445678711
"2011-10-02 23:36:00.00000020",19.3969116210938
"2011-10-02 23:36:00.00000063",15.1765966415405
"2011-10-02 23:36:00.00000012",8.7947883605957
"2011-10-02 23:36:00.00000058",20.2505798339844
"2011-10-02 23:36:00.00000026",11.4472026824951
"2011-10-02 23:36:00.00000074",18.284912109375
"2011-10-02 23:36:00.00000059",10.0704288482666
"2011-10-02 23:36:00.00000090",12.887357711792
"2011-10-02 23:36:00.0000004",35.1295051574707
"2011-10-02 23:36:00.0000003",13.6656398773193
"2011-10-02 23:36:00.00000021",17.5825538635254
"2011-10-02 23:36:00.00000097",7.9657301902771
"2011-10-02 23:36:00.00000036",15.6992034912109
"2011-10-02 23:36:00.00000024",21.7806243896484
"2011-10-02 23:36:00.00000082",46.5157775878906
"2011-10-02 23:36:00.000000100",7.96716213226318
"2011-10-02 23:36:00.00000040",6.06242275238037
"2011-10-02 23:36:00.00000022",4.83002662658691
"2013-03-21 12:47:28.0000006",11.9289884567261
"2013-03-21 12:47:28.0000008",10.9100503921509
"2013-03-21 12:47:28.0000003",10.9228086471558
"2013-03-21 12:47:28.0000005",7.34436559677124
"2013-03-21 12:47:28.0000002",8.88289451599121
"2013-06-07 03:02:56.0000002",15.3334798812866
"2013-06-07 03:02:56.0000001",7.22887182235718
"2010-09-05 22:31:32.0000002",12.248064994812
"2013-07-12 23:33:24.0000001",9.90247631072998
"2009-12-03 02:32:08.0000001",16.1283187866211
"2009-10-15 03:50:36.0000001",5.44550609588623
"2011-09-25 22:36:32.0000002",18.6318626403809
"2011-09-25 22:36:32.0000001",11.3424997329712
"2015-06-08 20:02:56.0000001",11.6813516616821
"2014-07-16 08:03:32.0000002",12.2848539352417
"2014-07-16 08:03:32.0000001",12.5728979110718
"2011-12-15 13:14:32.0000002",7.88879108428955
"2011-12-15 13:14:32.0000001",5.7830491065979
"2011-10-11 22:13:48.0000002",13.4688882827759
"2011-10-11 22:13:48.0000005",8.83432292938232
"2011-10-11 22:13:48.0000003",7.86232995986938
"2013-09-14 16:53:20.0000001",8.0312671661377
"2013-09-14 16:53:20.0000002",13.2045669555664
"2014-02-06 09:09:56.0000004",5.16019535064697
"2014-02-06 09:09:56.0000003",6.18846321105957
"2014-02-06 09:09:56.0000001",5.04549884796143
"2009-06-10 16:55:00.00000081",30.0768909454346
"2009-06-10 16:55:00.00000029",5.36551856994629
"2009-06-10 16:55:00.000000109",10.2950487136841
"2009-06-10 16:55:00.00000098",47.7724227905273
"2009-06-10 16:55:00.00000054",8.33157539367676
"2009-06-10 16:55:00.00000021",29.9708290100098
"2009-06-10 16:55:00.00000012",9.6223087310791
"2009-06-10 16:55:00.00000033",5.66322755813599
"2009-06-10 16:55:00.00000024",9.88955497741699
"2009-06-10 16:55:00.00000099",10.4663524627686
"2009-06-10 16:55:00.0000009",7.03278875350952
"2009-06-10 16:55:00.000000158",5.66322755813599
"2009-06-10 16:55:00.000000141",4.805823802948
"2009-06-10 16:55:00.00000093",7.43484163284302
"2009-06-10 16:55:00.000000161",8.78591251373291
"2009-06-10 16:55:00.00000088",5.19446754455566
"2009-06-10 16:55:00.0000003",8.14944839477539
"2009-06-10 16:55:00.00000018",5.25861310958862
"2009-06-10 16:55:00.00000047",7.02215528488159
"2009-06-10 16:55:00.000000154",9.73181629180908
"2009-06-10 16:55:00.000000131",11.8710975646973
"2009-06-10 16:55:00.00000046",12.3692474365234
"2009-06-10 16:55:00.0000004",5.90026378631592
"2009-06-10 16:55:00.000000107",8.19576835632324
"2009-06-10 16:55:00.000000114",5.90775537490845
"2009-06-10 16:55:00.000000117",7.15115451812744
"2009-06-10 16:55:00.000000162",9.36340808868408
"2009-06-10 16:55:00.00000049",9.03999996185303
"2009-06-10 16:55:00.00000069",6.69543123245239
"2009-06-10 16:55:00.000000111",8.94572353363037
"2009-06-10 16:55:00.00000083",5.25861310958862
"2009-06-10 16:55:00.000000166",36.4925842285156
"2009-06-10 16:55:00.000000135",9.3069429397583
"2009-06-10 16:55:00.00000044",29.9117259979248
"2009-06-10 16:55:00.00000085",5.79969787597656
"2009-06-10 16:55:00.000000115",5.17586612701416
"2009-06-10 16:55:00.000000108",6.06271505355835
"2009-06-10 16:55:00.00000034",6.78845024108887
"2009-06-10 16:55:00.00000060",11.7036981582642
"2009-06-10 16:55:00.000000120",5.09152507781982
"2009-06-10 16:55:00.000000174",28.6527652740479
"2009-06-10 16:55:00.0000007",6.09891414642334
"2009-06-10 16:55:00.000000159",7.30549907684326
"2009-06-10 16:55:00.000000171",23.078275680542
"2009-06-10 16:55:00.000000145",11.1143398284912
"2009-06-10 16:55:00.00000074",9.25467205047607
"2009-06-10 16:55:00.000000138",10.797779083252
"2009-06-10 16:55:00.00000048",6.06969594955444
"2009-06-10 16:55:00.000000101",5.25861310958862
"2009-06-10 16:55:00.000000153",5.55980682373047
"2009-06-10 16:55:00.0000002",5.80313920974731
"2009-06-10 16:55:00.00000037",9.08773231506348
"2009-06-10 16:55:00.000000151",9.57905960083008
"2009-06-10 16:55:00.000000127",28.6768207550049
"2009-06-10 16:55:00.000000144",11.8710975646973
"2009-06-10 16:55:00.000000165",11.7513217926025
"2009-06-10 16:55:00.0000008",4.92967319488525
"2009-06-10 16:55:00.000000122",7.24045181274414
"2009-06-10 16:55:00.00000055",27.5582542419434
"2009-06-10 16:55:00.00000079",4.94827461242676
"2009-06-10 16:55:00.00000016",15.2090940475464
"2009-06-10 16:55:00.000000160",14.7160177230835
"2009-06-10 16:55:00.000000139",14.1230144500732
"2009-06-10 16:55:00.00000075",4.86397838592529
"2009-06-10 16:55:00.00000017",7.73456525802612
"2009-06-10 16:55:00.00000070",5.74365711212158
"2009-06-10 16:55:00.000000118",11.1690273284912
"2009-06-10 16:55:00.00000066",12.178897857666
"2009-06-10 16:55:00.000000164",6.23605394363403
"2009-06-10 16:55:00.000000100",8.59950733184814
"2009-06-10 16:55:00.00000082",8.41636276245117
"2009-06-10 16:55:00.00000090",12.5255823135376
"2009-06-10 16:55:00.000000125",12.8817014694214
"2009-06-10 16:55:00.000000149",6.33257484436035
"2009-06-10 16:55:00.00000068",13.7817029953003
"2009-06-10 16:55:00.00000039",6.05172252655029
"2009-06-10 16:55:00.000000124",4.59879589080811
"2009-06-10 16:55:00.00000053",4.59879589080811
"2009-06-10 16:55:00.00000045",9.10080718994141
"2009-06-10 16:55:00.000000102",5.66438245773315
"2009-06-10 16:55:00.000000140",5.98680877685547
"2009-06-10 16:55:00.000000148",6.70195722579956
"2009-06-10 16:55:00.000000147",6.44058227539062
"2009-06-10 16:55:00.00000097",8.13322925567627
"2009-06-10 16:55:00.00000094",5.92457437515259
"2009-06-10 16:55:00.00000078",7.97242307662964
"2009-06-10 16:55:00.00000035",6.32672023773193
"2009-06-10 16:55:00.00000072",7.40868854522705
"2009-06-10 16:55:00.00000031",5.34728336334229
"2009-06-10 16:55:00.00000056",7.35042953491211
"2009-06-10 16:55:00.000000128",15.1403856277466
"2009-06-10 16:55:00.00000057",5.90275526046753
"2009-06-10 16:55:00.00000030",6.57416486740112
"2009-06-10 16:55:00.00000043",10.7490606307983
"2009-06-10 16:55:00.000000146",6.20818853378296
"2009-06-10 16:55:00.00000010",6.8509349822998
"2009-06-10 16:55:00.00000067",10.7737426757812
"2009-06-10 16:55:00.000000119",5.35019540786743
"2009-06-10 16:55:00.00000076",15.9899349212646
"2009-06-10 16:55:00.00000025",5.61588525772095
"2009-06-10 16:55:00.00000071",15.2632303237915
"2009-06-10 16:55:00.000000143",9.7311315536499
"2013-06-26 11:19:36.0000002",5.19200944900513
"2014-09-05 10:02:48.0000004",5.59227275848389
"2014-09-05 10:02:48.0000002",7.23775386810303
"2014-09-05 10:02:48.0000001",50.2724647521973
"2014-09-05 10:02:48.0000003",9.76457405090332
"2012-09-19 12:31:40.0000001",9.41996002197266
"2012-09-19 12:31:40.0000002",6.6284556388855
"2009-03-22 04:31:40.0000002",20.935453414917
"2009-08-27 02:31:44.0000001",18.3273944854736
"2009-05-02 20:11:32.0000001",8.24459648132324
"2009-05-02 20:11:32.0000004",8.94028568267822
"2011-02-20 02:31:16.0000002",7.27100992202759
"2011-02-20 02:31:16.0000001",18.6639194488525
"2011-06-24 12:03:00.00000010",5.72165775299072
"2011-06-24 12:03:00.00000067",13.2593441009521
"2011-06-24 12:03:00.00000071",10.888897895813
"2011-06-24 12:03:00.000000100",6.38592481613159
"2011-06-24 12:03:00.000000145",11.5211324691772
"2011-06-24 12:03:00.000000152",9.44910335540771
"2011-06-24 12:03:00.00000026",11.1414518356323
"2011-06-24 12:03:00.000000199",5.37365484237671
"2011-06-24 12:03:00.000000195",5.57436800003052
"2011-06-24 12:03:00.000000119",5.53484582901001
"2011-06-24 12:03:00.00000086",11.5211324691772
"2011-06-24 12:03:00.00000012",6.20785427093506
"2011-06-24 12:03:00.00000097",18.9682769775391
"2011-06-24 12:03:00.00000058",5.66230869293213
"2011-06-24 12:03:00.000000176",4.82421588897705
"2011-06-24 12:03:00.000000139",4.65880441665649
"2011-06-24 12:03:00.00000048",7.3018684387207
"2011-06-24 12:03:00.000000159",6.49213314056396
"2011-06-24 12:03:00.00000079",5.59852743148804
"2011-06-24 12:03:00.000000138",7.49725246429443
"2011-06-24 12:03:00.000000135",10.860408782959
"2011-06-24 12:03:00.000000173",11.5211324691772
"2011-06-24 12:03:00.000000162",11.7358694076538
"2011-06-24 12:03:00.00000018",9.82115268707275
"2011-06-24 12:03:00.000000136",5.29884004592896
"2011-06-24 12:03:00.000000185",8.45257949829102
"2011-06-24 12:03:00.00000069",7.43396377563477
"2011-06-24 12:03:00.000000105",6.49686145782471
"2011-06-24 12:03:00.000000180",6.49686717987061
"2011-06-24 12:03:00.00000053",9.14664173126221
"2011-06-24 12:03:00.000000142",7.31211280822754
"2011-06-24 12:03:00.000000188",9.07311630249023
"2011-06-24 12:03:00.00000089",5.01891088485718
"2011-06-24 12:03:00.000000109",7.91008949279785
"2011-06-24 12:03:00.00000074",6.78431701660156
"2011-06-24 12:03:00.000000113",11.2994070053101
"2011-06-24 12:03:00.00000044",5.97074174880981
"2011-06-24 12:03:00.000000183",5.47739028930664
"2011-06-24 12:03:00.00000047",11.5211324691772
"2011-06-24 12:03:00.0000006",10.2015295028687
"2011-06-24 12:03:00.0000005",8.45257949829102
"2011-06-24 12:03:00.000000200",9.82894515991211
"2011-06-24 12:03:00.000000127",7.40120315551758
"2011-06-24 12:03:00.000000120",11.4444351196289
"2011-06-24 12:03:00.000000133",6.98340749740601
"2011-06-24 12:03:00.00000073",5.66723775863647
"2011-06-24 12:03:00.000000101",4.9884819984436
"2011-06-24 12:03:00.000000187",9.66759586334229
"2011-06-24 12:03:00.000000122",9.69288158416748
"2011-06-24 12:03:00.000000175",5.79935026168823
"2011-06-24 12:03:00.000000154",9.32082080841064
"2011-06-24 12:03:00.000000197",7.27663087844849
"2011-06-24 12:03:00.00000017",7.84638500213623
"2011-06-24 12:03:00.000000186",9.91135311126709
"2011-06-24 12:03:00.00000020",9.15819835662842
"2011-06-24 12:03:00.00000035",9.93525981903076
"2011-06-24 12:03:00.000000193",7.19139385223389
"2011-06-24 12:03:00.000000201",8.82346343994141
"2011-06-24 12:03:00.00000054",26.8656005859375
"2011-06-24 12:03:00.00000075",6.54792976379395
"2011-06-24 12:03:00.000000114",6.49186944961548
"2011-06-24 12:03:00.00000062",28.4163837432861
"2011-06-24 12:03:00.00000055",33.9875183105469
"2011-06-24 12:03:00.00000025",7.28729104995728
"2011-06-24 12:03:00.00000022",5.27184867858887
"2011-06-24 12:03:00.000000144",14.4917030334473
"2011-06-24 12:03:00.000000177",5.83440971374512
"2011-06-24 12:03:00.000000124",11.9444961547852
"2011-06-24 12:03:00.00000094",4.81705951690674
"2011-06-24 12:03:00.00000041",6.91816425323486
"2011-06-24 12:03:00.000000141",7.31850385665894
"2011-06-24 12:03:00.00000092",8.34824371337891
"2011-06-24 12:03:00.000000189",15.453761100769
"2011-06-24 12:03:00.000000171",11.1051969528198
"2011-06-24 12:03:00.000000157",6.02886486053467
"2011-06-24 12:03:00.000000179",6.78133726119995
"2011-06-24 12:03:00.000000107",10.7147178649902
"2011-06-24 12:03:00.00000095",15.3901195526123
"2011-06-24 12:03:00.00000076",11.5211324691772
"2011-06-24 12:03:00.000000156",6.38043260574341
"2011-06-24 12:03:00.000000111",28.5544414520264
"2011-06-24 12:03:00.000000116",8.62067317962646
"2011-06-24 12:03:00.00000033",8.7837381362915
"2011-06-24 12:03:00.00000082",4.88935899734497
"2011-06-24 12:03:00.00000078",5.3303918838501
"2011-06-24 12:03:00.00000051",11.5211324691772
"2011-06-24 12:03:00.000000143",11.3973703384399
"2011-06-24 12:03:00.000000126",12.5386714935303
"2011-06-24 12:03:00.00000088",9.6229190826416
"2011-06-24 12:03:00.000000191",19.5919055938721
"2011-06-24 12:03:00.00000063",10.1166725158691
"2011-06-24 12:03:00.00000045",15.1432571411133
"2011-06-24 12:03:00.00000060",7.04997634887695
"2011-06-24 12:03:00.00000040",28.7867431640625
"2011-06-24 12:03:00.00000057",8.59052085876465
"2011-06-24 12:03:00.00000013",5.09441423416138
"2011-06-24 12:03:00.00000068",28.3820190429688
"2011-06-24 12:03:00.000000165",4.81705951690674
"2011-06-24 12:03:00.00000056",5.34936571121216
"2011-06-24 12:03:00.000000150",7.41563081741333
"2011-06-24 12:03:00.00000052",6.46137475967407
"2011-06-24 12:03:00.00000085",47.9016304016113
"2011-06-24 12:03:00.000000190",7.41502952575684
"2011-06-24 12:03:00.00000072",7.31211280822754
"2011-06-24 12:03:00.000000137",4.81705951690674
"2011-06-24 12:03:00.000000102",5.44094800949097
"2011-06-24 12:03:00.000000106",8.4162483215332
"2011-06-24 12:03:00.000000118",5.54881763458252
"2011-06-24 12:03:00.00000046",12.7206201553345
"2011-06-24 12:03:00.000000110",11.03662109375
"2011-06-24 12:03:00.000000181",5.4061222076416
"2011-06-24 12:03:00.000000194",5.68807697296143
"2011-06-24 12:03:00.00000061",13.9110021591187
"2011-06-24 12:03:00.0000001",9.80491828918457
"2011-06-24 12:03:00.00000087",10.1622285842896
"2011-06-24 12:03:00.00000066",6.83329677581787
"2011-06-24 12:03:00.000000146",6.96553897857666
"2011-06-24 12:03:00.000000149",47.9381256103516
"2011-06-24 12:03:00.00000038",11.7295484542847
"2011-06-24 12:03:00.000000196",7.47873401641846
"2011-06-24 12:03:00.00000093",8.14969253540039
"2011-06-24 12:03:00.000000170",4.9884819984436
"2011-06-24 12:03:00.000000168",9.37980175018311
"2011-06-24 12:03:00.0000002",11.7467861175537
"2011-06-24 12:03:00.00000042",12.7324047088623
